conf_mouse.y,vase_color,end_thanks.started,relevent,surprise_irrelavent_mouse.leftButton,mouse_random.time,mouse_random.midButton,confidence_question.stopped,__participant,response_box_trial.stopped,responce_box_train.started,trial_mouse.time,trial_mouse.leftButton,mouse_random.clicked_name,relevant_object,train.started,surprise_loop.ran,surprise_relavent_mouse.clicked_name,response_box_trial.started,surprise_irrelavent_mouse.rightButton,flower_color,trial_mouse.corr,mouse_random.corr,done_read_finish_train.keys,surprise_irrelavent_mouse.y,surprise_irrelavent_mouse.x,language,conf_mouse.midButton,conf_mouse_irrellevant.y,surprise.stopped,response_box_relavent_surprise.stopped,conf_mouse.clicked_name,instructions.started,__session,responce_box_train.stopped,trials.thisIndex,done_read_finish_train.duration,conf_mouse_irrellevant.leftButton,trial_mouse.y,instructions.stopped,surprise_loop.thisIndex,surprise_relavent_mouse.corr,frameRate,conf_mouse_irrellevant.clicked_name,trials.thisTrialN,mouse_random.y,surprise_irrelavent_mouse.clicked_name,surprise_relavent_mouse.rightButton,training.thisN,trial_mouse.rightButton,confidence_question.started,conf_mouse_irrellevant.x,training.thisTrialN,training.ran,surprise_relavent_mouse.time,trial_mouse.midButton,mouse_random.rightButton,trials.ran,conf_mouse_irrellevant.midButton,__datetime,train_mouse.midButton,done_read_finish_train.rt,random_task.started,conf_mouse.leftButton,surprise_loop.thisN,finish_train.stopped,participant,mouse_random.x,train_mouse.time,conf_mouse.x,random_task.stopped,surprise_loop.thisRepN,surprise.started,trials.thisN,pot_duration,confidence_in_irrelavent.stopped,trials.thisRepN,prolific_id,training.thisIndex,wrong_answer_train.started,trial_mouse.x,surprise_loop.thisTrialN,training.thisRepN,psychopyVersion,train_mouse.corr,OS,train_mouse.leftButton,expName,surprise_irrelavent_mouse.midButton,pot_image_file,finish_train.started,conf_mouse_irrellevant.time,surprise_relavent_mouse.x,conf_mouse.rightButton,trial.started,conf_mouse.time,ori,surprise_irrelavent_mouse.time,trial.stopped,response_box_relavent_surprise.started,surprise_relavent_mouse.y,response_box_surprise.stopped,train_mouse.rightButton,surprise_relavent_mouse.midButton,irrelevent_surprise,confidence_in_irrelavent.started,date,train_mouse.clicked_name,response_box_surprise.started,surprise_relavent,trial_mouse.clicked_name,__experimentName,conf_mouse_irrellevant.rightButton,relevent_train,train_mouse.x,surprise_irrelavent_mouse.corr,end_thanks.stopped,train_mouse.y,surprise_relavent_mouse.leftButton,mouse_random.leftButton,train.stopped,wrong_answer_train.stopped
﻿[],orange,,poly_0,,[],[],243.3119,970997,243.3118,,[0.8148999999910416],[1],[],vase,,,,242.4966,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,37,,,[-97.03704833984375],,,,61.34969325,,28,[],,,,[0],243.3119,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,242.4959,[],,,970997,[],,[],242.4962,,,28,1,,0,5f69a3c91c1e25193e3f9c7b,,,[-278.4073791503906],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_orange.jpg,,,,[],240.496,[],315,,242.4957,,,,,,poly_0_surprise,,2025-05-05_10h52.42.149,,,poly_1_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],245.9451,970997,245.9448,,[0.6305999999940468],[1],[],vase,,,,245.3139,,red,[1],[],,,,English,[],,,,[],,SESSION,,25,,,[-68.888916015625],,,,61.34969325,,29,[],,,,[0],245.9449,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,245.3133,[],,,970997,[],,[],245.3135,,,29,1,,0,5f69a3c91c1e25193e3f9c7b,,,[335.666748046875],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_deepblue.jpg,,,,[],243.3125,[],270,,245.3131,,,,,,poly_3_surprise,,2025-05-05_10h52.42.149,,,poly_0_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],248.5338,970997,248.5335,,[0.5862999999970384],[1],[],vase,,,,247.9469,,green,[1],[],,,,English,[],,,,[],,SESSION,,40,,,[-122.22222900390625],,,,61.34969325,,30,[],,,,[0],248.5337,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,247.9455,[],,,970997,[],,[],247.9459,,,30,1,,0,5f69a3c91c1e25193e3f9c7b,,,[126.03704833984375],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_purple.jpg,,,,[],245.9466,[],270,,247.9454,,,,,,poly_2_surprise,,2025-05-05_10h52.42.149,,,poly_3_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],252.0775,970997,252.0774,,[1.5475000000000136],[1],[],vase,,,,250.5296,,green,[1],[],,,,English,[],,,,[],,SESSION,,36,,,[-68.888916015625],,,,61.34969325,,31,[],,,,[0],252.0774,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,250.5289,[],,,970997,[],,[],250.5292,,,31,1,,0,5f69a3c91c1e25193e3f9c7b,,,[312.7037353515625],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],248.5342,[],135,,250.5287,,,,,,poly_3_surprise,,2025-05-05_10h52.42.149,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],255.6278,970997,255.6275,,[1.5480000000000018],[1],[],vase,,,,254.0792,,red,[1],[],,,,English,[],,,,[],,SESSION,,32,,,[-91.11114501953125],,,,61.34969325,,32,[],,,,[0],255.6276,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,254.078,[],,,970997,[],,[],254.0785,,,32,1,,0,5f69a3c91c1e25193e3f9c7b,,,[299.37042236328125],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_deepblue.jpg,,,,[],252.0782,[],45,,254.0779,,,,,,poly_3_surprise,,2025-05-05_10h52.42.149,,,poly_0_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],258.7269,970997,258.7267,,[1.0977999999970507],[1],[],vase,,,,257.6284,,red,[1],[],,,,English,[],,,,[],,SESSION,,27,,,[-92.59262084960938],,,,61.34969325,,33,[],,,,[0],258.7268,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,257.6277,[],,,970997,[],,[],257.628,,,33,1,,0,5f69a3c91c1e25193e3f9c7b,,,[-88.0369873046875],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_green.jpg,,,,[],255.6285,[],225,,257.6276,,,,,,poly_1_surprise,,2025-05-05_10h52.42.149,,,poly_0_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[-106.66668701171875],green,,poly_1,,[],[],262.8155,970997,261.863,,[1.1340999999940777],[1],[],vase,,,,260.7285,,lightblue,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,12,,,[-125.1851806640625],,,,61.34969325,,34,[],,,,[0],261.863,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,260.7273,[1],,,970997,[],,[-73.22216796875],260.7277,,,34,1,,0,5f69a3c91c1e25193e3f9c7b,,,[-94.70367431640625],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_green.jpg,,,,[0],258.7275,[0.9522000000029607],225,,260.7272,,,,,,poly_1_surprise,,2025-05-05_10h52.42.149,,,poly_2_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],265.8763,970997,265.876,,[1.064700000002972],[1],[],vase,,,,264.8109,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,20,,,[-103.7037353515625],,,,61.34969325,,35,[],,,,[0],265.876,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,264.81,[],,,970997,[],,[],264.8104,,,35,1,,0,5f69a3c91c1e25193e3f9c7b,,,[-122.111083984375],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_green.jpg,,,,[],262.816,[],135,,264.81,,,,,,poly_1_surprise,,2025-05-05_10h52.42.149,,,poly_1_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],268.5089,970997,268.5087,,[0.6310000000000286],[1],[],vase,,,,267.8773,,green,[1],[],,,,English,[],,,,[],,SESSION,,10,,,[-123.7037353515625],,,,61.34969325,,36,[],,,,[0],268.5088,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,267.8765,[],,,970997,[],,[],267.8768,,,36,1,,0,5f69a3c91c1e25193e3f9c7b,,,[311.9630126953125],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],265.8775,[],0,,267.8763,,,,,,poly_3_surprise,,2025-05-05_10h52.42.149,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],271.7252,970997,271.7251,,[1.214999999999975],[1],[],vase,,,,270.5099,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,1,,,[-82.96298217773438],,,,61.34969325,,37,[],,,,[0],271.7251,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,270.509,[],,,970997,[],,[],270.5094,,,37,1,,0,5f69a3c91c1e25193e3f9c7b,,,[-273.96295166015625],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_orange.jpg,,,,[],268.5098,[],315,,270.5089,,,,,,poly_0_surprise,,2025-05-05_10h52.42.149,,,poly_1_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[-127.40740966796875],orange,,poly_0,,[],[],275.5911,970997,274.5747,,[0.8480000000000132],[1],[],vase,,,,273.7264,,green,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,13,,,[-85.92596435546875],,,,61.34969325,,38,[],,,,[0],274.5748,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,273.7257,[1],,,970997,[],,[-79.88885498046875],273.7259,,,38,1,,0,5f69a3c91c1e25193e3f9c7b,,,[-270.9999694824219],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[0],271.7263,[1.0160000000000196],315,,273.7255,,,,,,poly_0_surprise,,2025-05-05_10h52.42.149,,,poly_3_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],278.6743,970997,278.6741,,[1.0815000000000055],[1],[],vase,,,,277.5923,,green,[1],[],,,,English,[],,,,[],,SESSION,,7,,,[-61.48150634765625],,,,61.34969325,,39,[],,,,[0],278.6741,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,277.5916,[],,,970997,[],,[],277.5919,,,39,1,,0,5f69a3c91c1e25193e3f9c7b,,,[59.37042236328125],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_purple.jpg,,,,[],275.592,[],180,,277.5915,,,,,,poly_2_surprise,,2025-05-05_10h52.42.149,,,poly_3_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],281.2907,970997,281.2903,,[0.6158999999910293],[1],[],vase,,,,280.6742,,red,[1],[],,,,English,[],,,,[],,SESSION,,39,,,[-132.59259033203125],,,,61.34969325,,40,[],,,,[0],281.2904,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,280.6739,[],,,970997,[],,[],280.674,,,40,1,,0,5f69a3c91c1e25193e3f9c7b,,,[133.4444580078125],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_purple.jpg,,,,[],278.6752,[],270,,280.6738,,,,,,poly_2_surprise,,2025-05-05_10h52.42.149,,,poly_0_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],284.0794,970997,284.0792,,[0.7873999999910666],[1],[],vase,,,,283.2916,,green,[1],[],,,,English,[],,,,[],,SESSION,,22,,,[-80.00003051757812],,,,61.34969325,,41,[],,,,[0],284.0792,,,,,[0],[],1,,2025-05-05_10h50.01.452,,,283.291,[],,,970997,[],,[],283.2913,,,41,1,,0,5f69a3c91c1e25193e3f9c7b,,,[329.7408447265625],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],281.2917,[],315,,283.2908,,,,,,poly_3_surprise,,2025-05-05_10h52.42.149,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿,purple,,poly_0,[1],,,,970997,,,,,,flower,,1,"[""poly_2_surprise_relavent"",""poly_2_surprise_relavent""]",,[0],red,,,,[-91.11114501953125],[310.48150634765625],English,,[-83.7037353515625],286.0911,290.759,,,SESSION,,,,[1],,,3,[1],61.34969325,"[""Guess"",""Guess""]",,,"[""poly_3_surprise"",""poly_3_surprise""]",[0],,,,[-300.6296081542969],,,[1.1339000000060082],,,,[0],2025-05-05_10h50.01.452,,,,,0,,970997,,,,,0,284.0961,,1,292.3228,,5f69a3c91c1e25193e3f9c7b,,,,0,,2024.2.4,,Win32,,test3103025,[0],resources/pots/red_purple.jpg,,[1.5627000000029625],[70.48150634765625],,,,0,[3.5307999999970434],,289.6239,[-85.92596435546875],289.6233,,[0],poly_0_surprise,290.7592,2025-05-05_10h52.42.149,,286.0922,poly_2_surprise_relavent,,rotating_iia,[0],poly_0_train,,[0],,,[1],,,
﻿,green,,poly_0,[1],,,,970997,,,,,,flower,,1,"[""poly_1_surprise_relavent"",""poly_1_surprise_relavent""]",,[0],red,,,,[-89.629638671875],[-279.14813232421875],English,,[-105.92596435546875],294.323,297.3717,,,SESSION,,,,[1],,,0,[1],61.34969325,"[""Memory"",""Memory""]",,,"[""poly_0_surprise"",""poly_0_surprise""]",[0],,,,[-117.6666259765625],,,[1.6992999999969811],,,,[0],2025-05-05_10h50.01.452,,,,,1,,970997,,,,,0,292.324,,1,299.605,,5f69a3c91c1e25193e3f9c7b,,,,1,,2024.2.4,,Win32,,test3103025,[0],resources/pots/red_green.jpg,,[2.2328000000119346],[-97.6666259765625],,,,90,[1.3480999999940195],,295.6722,[-107.40744018554688],295.6721,,[0],poly_0_surprise,297.3719,2025-05-05_10h52.42.149,,294.3239,poly_1_surprise_relavent,,rotating_iia,[0],poly_0_train,,[1],,,[1],,,
﻿,orange,,poly_3,[1],,,,970997,,,,,,flower,,1,"[""poly_0_surprise_relavent"",""poly_0_surprise_relavent""]",,[0],green,,,,[-105.18521118164062],[-274.70367431640625],English,,[-117.77783203125],301.6052,304.7543,,,SESSION,,,,[1],,,2,[1],61.34969325,"[""Intuition"",""Intuition""]",,,"[""poly_0_surprise"",""poly_0_surprise""]",[0],,,,[81.5926513671875],,,[0.8993999999910329],,,,[0],2025-05-05_10h50.01.452,,,,,2,,970997,,,,,0,299.6058,,1,306.2539,,5f69a3c91c1e25193e3f9c7b,,,,2,,2024.2.4,,Win32,,test3103025,[0],resources/pots/green_orange.jpg,,[1.4994000000059486],[-298.4073791503906],,,,180,[2.248700000002941],,303.8547,[-91.85186767578125],303.8545,,[0],poly_3_surprise,304.7544,2025-05-05_10h52.42.149,,301.6057,poly_0_surprise_relavent,,rotating_iia,[0],poly_3_train,,[0],,,[1],,,
﻿,purple,,poly_0,[1],,,,970997,,,,,,flower,,1,"[""poly_2_surprise_relavent"",""poly_2_surprise_relavent""]",,[0],red,,,,[-91.11114501953125],[-269.51849365234375],English,,[-76.29632568359375],308.2544,310.2869,,,SESSION,,,,[1],,,1,[1],61.34969325,"[""Memory"",""Memory""]",,,"[""poly_0_surprise"",""poly_0_surprise""]",[0],,,,[-105.81475830078125],,,[0.5495999999940295],,,,[0],2025-05-05_10h50.01.452,,,,,3,,970997,,,,,0,306.2556,,1,311.2366,,5f69a3c91c1e25193e3f9c7b,,,,3,,2024.2.4,,Win32,,test3103025,[0],resources/pots/red_purple.jpg,,[0.9494000000059373],[97.148193359375],,,,135,[1.4820000000000277],,309.7371,[-79.25927734375],309.7369,,[0],poly_0_surprise,310.287,2025-05-05_10h52.42.149,,308.2548,poly_2_surprise_relavent,,rotating_iia,[0],poly_0_train,,[1],,,[1],,,
﻿,,311.237,,,,,,970997,,,,,,,,,,,,,,,,,,English,,,,,,,SESSION,,,,,,,,,61.34969325,,,,,,,,,,,,,,,,,2025-05-05_10h50.01.452,,,,,,,970997,,,,,,,,,,,5f69a3c91c1e25193e3f9c7b,,,,,,2024.2.4,,Win32,,test3103025,,,,,,,,,,,,,,,,,,,2025-05-05_10h52.42.149,,,,,rotating_iia,,,,,312.5878,,,,,
﻿,,,,,,,,53408,,,,,,,,,,,,,,,,,,English,,,,,,0.0002,SESSION,,,,,,18.2819,,,60.24096386,,,,,,,,,,,,,,,,,2025-05-05_06h02.36.800,,,,,,,53408,,,,,,,,,,,5d5eee04624d49001a141c8b,,,,,,2024.2.4,,Win32,,test3103025,,,,,,,,,,,,,,,,,,,2025-05-05_06h02.51.154,,,,,rotating_iia,,,,,,,,,,
﻿,purple,,poly_2,,,,,53408,,20.3113,,,,flower,18.3223,,,,,lightblue,,,,,,English,,,,,,,SESSION,22.0784,,,,,,,,60.24096386,,,,,,0,,,,0,1,,,,,,2025-05-05_06h02.36.800,[0],,,,,,53408,,[1.764599999999632],,,,,,1,,,5d5eee04624d49001a141c8b,4,22.0789,,,0,2024.2.4,[1],Win32,[1],test3103025,,resources/pots/lightblue_purple.jpg,,,,,,,315,,,,,,[0],,poly_2_surprise,,2025-05-05_06h02.51.154,"[""poly_2_train"",""poly_2_train""]",,poly_2_surprise_relavent,,rotating_iia,,poly_2_train,[124],,,[-121],,,20.311,22.0795
﻿,deepblue,,poly_3,,,,,53408,,24.0778,,,,flower,22.08,,,,,green,,,,,,English,,,,,,,SESSION,25.1613,,,,,,,,60.24096386,,,,,,1,,,,1,1,,,,,,2025-05-05_06h02.36.800,[0],,,,,,53408,,[1.0832999999988857],,,,,,1,,,5d5eee04624d49001a141c8b,5,25.1615,,,0,2024.2.4,[1],Win32,[1],test3103025,,resources/pots/green_deepblue.jpg,,,,,,,90,,,,,,[0],,poly_3_surprise,,2025-05-05_06h02.51.154,"[""poly_3_train"",""poly_3_train""]",,poly_3_surprise_relavent,,rotating_iia,,poly_3_train,[279],,,[-108],,,24.0776,25.1616
﻿,deepblue,,poly_3,,,,,53408,,27.1616,,,,flower,25.1621,,,,,green,,,,,,English,,,,,,,SESSION,27.8778,,,,,,,,60.24096386,,,,,,2,,,,2,1,,,,,,2025-05-05_06h02.36.800,[0],,,,,,53408,,[0.7161000000014894],,,,,,1,,,5d5eee04624d49001a141c8b,2,27.8781,,,0,2024.2.4,[1],Win32,[1],test3103025,,resources/pots/green_deepblue.jpg,,,,,,,135,,,,,,[0],,poly_3_surprise,,2025-05-05_06h02.51.154,"[""poly_3_train"",""poly_3_train""]",,poly_3_surprise_relavent,,rotating_iia,,poly_3_train,[284],,,[-111],,,27.1615,27.8781
﻿,deepblue,,poly_1,,,,,53408,,29.8782,,,,flower,27.8786,,,,,yellow,,,,,,English,,,,,,,SESSION,30.3445,,,,,,,,60.24096386,,,,,,3,,,,3,1,,,,,,2025-05-05_06h02.36.800,[0],,,,,,53408,,[0.46619999999925454],,,,,,1,,,5d5eee04624d49001a141c8b,9,30.3448,,,0,2024.2.4,[1],Win32,[1],test3103025,,resources/pots/yellow_deepblue.jpg,,,,,,,0,,,,,,[0],,poly_1_surprise,,2025-05-05_06h02.51.154,"[""poly_1_train"",""poly_1_train""]",,poly_3_surprise_relavent,,rotating_iia,,poly_1_train,[-97],,,[-132],,,29.8781,30.3448
﻿,deepblue,,poly_1,,,,,53408,,30.3453,,,,flower,30.3451,,,,,yellow,,,,,,English,,,,,,,SESSION,30.3453,,,,,,,,60.24096386,,,,,,4,,,,4,1,,,,,,2025-05-05_06h02.36.800,[],,,,,,53408,,[],,,,,,1,,,5d5eee04624d49001a141c8b,8,30.3454,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/yellow_deepblue.jpg,,,,,,,180,,,,,,[],,poly_1_surprise,,2025-05-05_06h02.51.154,[],,poly_3_surprise_relavent,,rotating_iia,,poly_1_train,[],,,[],,,30.3451,30.3454
﻿,green,,poly_0,,,,,53408,,30.3458,,,,flower,30.3456,,,,,red,,,,,,English,,,,,,,SESSION,30.3458,,,,,,,,60.24096386,,,,,,5,,,,5,1,,,,,,2025-05-05_06h02.36.800,[],,,,,,53408,,[],,,,,,1,,,5d5eee04624d49001a141c8b,3,30.3459,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/red_green.jpg,,,,,,,0,,,,,,[],,poly_0_surprise,,2025-05-05_06h02.51.154,[],,poly_1_surprise_relavent,,rotating_iia,,poly_0_train,[],,,[],,,30.3456,30.3459
﻿,green,,poly_2,,,,,53408,,30.3463,,,,flower,30.3462,,,,,lightblue,,,,,,English,,,,,,,SESSION,30.3464,,,,,,,,60.24096386,,,,,,6,,,,6,1,,,,,,2025-05-05_06h02.36.800,[],,,,,,53408,,[],,,,,,1,,,5d5eee04624d49001a141c8b,7,30.3464,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/lightblue_green.jpg,,,,,,,270,,,,,,[],,poly_2_surprise,,2025-05-05_06h02.51.154,[],,poly_1_surprise_relavent,,rotating_iia,,poly_2_train,[],,,[],,,30.3462,30.3465
﻿,deepblue,,poly_1,,,,,53408,,30.3468,,,,flower,30.3467,,,,,yellow,,,,,,English,,,,,,,SESSION,30.3468,,,,,,,,60.24096386,,,,,,7,,,,7,1,,,,,,2025-05-05_06h02.36.800,[],,,,,,53408,,[],,,,,,1,,,5d5eee04624d49001a141c8b,1,30.3469,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/yellow_deepblue.jpg,,,,,,,135,,,,,,[],,poly_1_surprise,,2025-05-05_06h02.51.154,[],,poly_3_surprise_relavent,,rotating_iia,,poly_1_train,[],,,[],,,30.3467,30.3469
﻿,orange,,poly_1,,,,,53408,,30.3472,,,,flower,30.3472,,,,,yellow,,,,,,English,,,,,,,SESSION,30.3473,,,,,,,,60.24096386,,,,,,8,,,,8,1,,,,,,2025-05-05_06h02.36.800,[],,,,,,53408,,[],,,,,,1,,,5d5eee04624d49001a141c8b,0,30.3473,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/yellow_orange.jpg,,,,,,,225,,,,,,[],,poly_1_surprise,,2025-05-05_06h02.51.154,[],,poly_0_surprise_relavent,,rotating_iia,,poly_1_train,[],,,[],,,30.3472,30.3473
﻿,orange,,poly_3,,,,,53408,,30.3476,,,,flower,30.3475,,,,,green,,,,,,English,,,,,,,SESSION,30.3477,,,,,,,,60.24096386,,,,,,9,,,,9,1,,,,,,2025-05-05_06h02.36.800,[],,,,,,53408,,[],,,,,,1,,,5d5eee04624d49001a141c8b,6,30.3477,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/green_orange.jpg,,,,,,,270,,,,,,[],,poly_3_surprise,,2025-05-05_06h02.51.154,[],,poly_0_surprise_relavent,,rotating_iia,,poly_3_train,[],,,[],,,30.3476,30.3478
﻿,,,,,,,,53408,,,,,,,,,,,,,,,space,,,English,,,,,,,SESSION,,,,,,,,,60.24096386,,,,,,,,,,,,,,,,,2025-05-05_06h02.36.800,,6.6752,,,,37.0448,53408,,,,,,,,,,,5d5eee04624d49001a141c8b,,,,,,2024.2.4,,Win32,,test3103025,,,30.348,,,,,,,,,,,,,,,,2025-05-05_06h02.51.154,,,,,rotating_iia,,,,,,,,,,
﻿[-106],green,,poly_2,,[],[],49.2119,53408,39.7786,,[0.7139999999999986],[1],[],flower,,,,39.063,,lightblue,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,14,,,[-121],,,,60.24096386,,0,[],,,,[0],39.7789,,,,,[0],[],1,,2025-05-05_06h02.36.800,,,39.0622,[1],,,53408,[],,[-79],39.0628,,,0,1,,0,5d5eee04624d49001a141c8b,,,[122],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_green.jpg,,,,[0],37.0573,[9.432200000001124],270,,39.062,,,,,,poly_2_surprise,,2025-05-05_06h02.51.154,,,poly_1_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],orange,,poly_3,,[],[],52.112,53408,52.1119,,[0.8999999999999915],[1],[],flower,,,,51.2117,,green,[1],[],,,,English,[],,,,[],,SESSION,,29,,,[-125],,,,60.24096386,,1,[],,,,[0],52.1119,,,,,[0],[],1,,2025-05-05_06h02.36.800,,,51.2116,[],,,53408,[],,[],51.2116,,,1,1,,0,5d5eee04624d49001a141c8b,,,[306],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[],49.2125,[],90,,51.2116,,,,,,poly_3_surprise,,2025-05-05_06h02.51.154,,,poly_0_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],54.6287,53408,54.6285,,[0.5165999999996274],[1],[],flower,,,,54.1119,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,21,,,[-131],,,,60.24096386,,2,[],,,,[0],54.6286,,,,,[0],[],1,,2025-05-05_06h02.36.800,,,54.1117,[],,,53408,[],,[],54.1118,,,2,1,,0,5d5eee04624d49001a141c8b,,,[-78],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_green.jpg,,,,[],52.1125,[],180,,54.1116,,,,,,poly_1_surprise,,2025-05-05_06h02.51.154,,,poly_1_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],57.2287,53408,57.2285,,[0.5993000000007527],[1],[],flower,,,,56.6291,,green,[1],[],,,,English,[],,,,[],,SESSION,,2,,,[-122],,,,60.24096386,,3,[],,,,[0],57.2286,,,,,[0],[],1,,2025-05-05_06h02.36.800,,,56.6285,[],,,53408,[],,[],56.6285,,,3,1,,0,5d5eee04624d49001a141c8b,,,[282],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],54.6291,[],90,,56.6285,,,,,,poly_3_surprise,,2025-05-05_06h02.51.154,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[-107],orange,,poly_3,,[],[],62.162,53408,59.6786,,[0.44919999999925153],[1],[],flower,,,,59.2294,,green,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,19,,,[-108],,,,60.24096386,,4,[],,,,[0],59.6787,,,,,[0],[],1,,2025-05-05_06h02.36.800,,,59.2292,[1],,,53408,[],,[-90],59.2292,,,4,1,,0,5d5eee04624d49001a141c8b,,,[273],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[0],57.2291,[2.4830999999996237],0,,59.2291,,,,,,poly_3_surprise,,2025-05-05_06h02.51.154,,,poly_0_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
